#            mprod              mhscp              width               c300
     3.3000000e+03      3.0000000e+03      6.8000000e-17      7.4268550e-07
     8.8000000e+02      8.0000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     3.3000000e+03      3.0000000e+03      1.0000000e+06      0.0000000e+00
     3.4000000e+03      3.0000000e+03      0.0000000e+00      3.8000623e-04
     3.4000000e+03      3.0000000e+03      5.0000000e-19      3.6174972e-04
     2.6000000e+03      1.8000000e+03      3.2000000e-17      7.8289177e-03
     3.4000000e+03      3.0000000e+03      3.2000000e-18      2.7750982e-04
     2.6000000e+03      1.8000000e+03      4.6000000e-17      3.0736551e-03
     3.4000000e+03      3.0000000e+03      2.2000000e-17      4.4805800e-05
     3.4000000e+03      3.0000000e+03      3.2000000e-17      1.7141617e-05
     3.4000000e+03      3.0000000e+03      4.6000000e-17      4.4991534e-06
     3.4000000e+03      3.0000000e+03      6.8000000e-17      5.6036892e-07
     2.6000000e+03      1.8000000e+03      6.8000000e-17      7.6520222e-04
     3.4000000e+03      3.0000000e+03      1.5000000e-16      3.2871376e-10
     3.4000000e+03      3.0000000e+03      1.0000000e-16      2.8567951e-08
     3.4000000e+03      3.0000000e+03      1.5000000e-17      8.8060134e-05
     3.5000000e+03      1.4000000e+03      3.2000000e-17      4.5695267e-02
     3.5000000e+03      1.4000000e+03      4.6000000e-17      2.1855967e-02
     9.0000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      5.5000000e+02      0.0000000e+00      6.9570556e-01
     3.4000000e+03      3.0000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      9.0000000e+02      0.0000000e+00      3.9609951e-01
     9.0000000e+02      5.5000000e+02      1.0000000e-19      6.9269386e-01
     3.5000000e+03      1.4000000e+03      6.8000000e-17      7.3854943e-03
     3.5000000e+03      9.0000000e+02      1.0000000e-18      3.7678737e-01
     9.0000000e+02      5.5000000e+02      3.2000000e-18      6.0391085e-01
     3.5000000e+03      9.0000000e+02      5.6000000e-18      3.0021319e-01
     9.0000000e+02      5.5000000e+02      1.0000000e-17      4.4133518e-01
     3.5000000e+03      1.4000000e+03      1.0000000e-16      1.7189826e-03
     3.5000000e+03      9.0000000e+02      2.2000000e-17      1.3796317e-01
     9.0000000e+02      5.5000000e+02      3.2000000e-17      1.5465421e-01
     9.0000000e+02      5.5000000e+02      4.6000000e-17      8.0235262e-02
     9.0000000e+02      5.5000000e+02      6.8000000e-17      2.9765678e-02
     9.0000000e+02      5.5000000e+02      1.0000000e-16      7.6710553e-03
     9.0000000e+02      5.5000000e+02      1.5000000e-16      1.0877699e-03
     9.0000000e+02      5.5000000e+02      2.2000000e-16      8.9570597e-05
     9.0000000e+02      5.5000000e+02      3.2000000e-16      3.4718619e-06
     9.0000000e+02      5.5000000e+02      4.6000000e-16      5.5533698e-08
     9.0000000e+02      5.5000000e+02      6.8000000e-16      1.6412840e-10
     3.5000000e+03      9.0000000e+02      6.8000000e-16      4.0849572e-10
     3.5000000e+03      9.0000000e+02      4.6000000e-16      9.7182983e-08
     3.5000000e+03      9.0000000e+02      3.2000000e-16      4.6211689e-06
     3.5000000e+03      9.0000000e+02      2.2000000e-16      9.3875979e-05
     3.5000000e+03      9.0000000e+02      1.5000000e-16      9.3358937e-04
     9.0000000e+02      5.5000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      6.0000000e+02      0.0000000e+00      6.8226873e-01
     3.5000000e+03      9.0000000e+02      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.0000000e+03      0.0000000e+00      4.2808844e-01
     9.0000000e+02      6.0000000e+02      1.0000000e-19      6.7928106e-01
     3.5000000e+03      1.0000000e+03      5.0000000e-19      4.1719309e-01
     9.0000000e+02      6.0000000e+02      3.2000000e-18      5.9118826e-01
     3.5000000e+03      1.0000000e+03      3.2000000e-18      3.6336150e-01
     9.0000000e+02      6.0000000e+02      1.0000000e-17      4.2999914e-01
     3.5000000e+03      1.0000000e+03      1.0000000e-17      2.5848003e-01
     9.0000000e+02      6.0000000e+02      3.2000000e-17      1.4784756e-01
     9.0000000e+02      6.0000000e+02      4.6000000e-17      7.5733205e-02
     9.0000000e+02      6.0000000e+02      6.8000000e-17      2.7557990e-02
     9.0000000e+02      6.0000000e+02      1.0000000e-16      6.9241410e-03
     9.0000000e+02      6.0000000e+02      1.5000000e-16      9.5029584e-04
     9.0000000e+02      6.0000000e+02      2.2000000e-16      7.5613499e-05
     9.0000000e+02      6.0000000e+02      3.2000000e-16      2.8298575e-06
     9.0000000e+02      6.0000000e+02      4.6000000e-16      4.3548225e-08
     9.0000000e+02      6.0000000e+02      6.8000000e-16      1.1859039e-10
     3.5000000e+03      1.0000000e+03      6.8000000e-16      2.6764329e-10
     3.5000000e+03      1.0000000e+03      4.6000000e-16      7.0700360e-08
     3.5000000e+03      1.0000000e+03      3.2000000e-16      3.7496712e-06
     3.5000000e+03      1.0000000e+03      2.2000000e-16      8.3008894e-05
     3.5000000e+03      1.0000000e+03      1.5000000e-16      8.7527932e-04
     9.0000000e+02      6.0000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      6.5000000e+02      0.0000000e+00      6.6136667e-01
     3.5000000e+03      1.0000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.1000000e+03      0.0000000e+00      4.4382247e-01
     9.0000000e+02      6.5000000e+02      1.0000000e-19      6.5846010e-01
     3.5000000e+03      1.1000000e+03      1.0000000e-18      4.2066295e-01
     9.0000000e+02      6.5000000e+02      3.2000000e-18      5.7257400e-01
     3.5000000e+03      1.1000000e+03      5.6000000e-18      3.2990073e-01
     9.0000000e+02      6.5000000e+02      1.0000000e-17      4.1492266e-01
     9.0000000e+02      6.5000000e+02      3.2000000e-17      1.3998299e-01
     9.0000000e+02      6.5000000e+02      4.6000000e-17      7.0737599e-02
     9.0000000e+02      6.5000000e+02      6.8000000e-17      2.5205888e-02
     9.0000000e+02      6.5000000e+02      1.0000000e-16      6.1587242e-03
     9.0000000e+02      6.5000000e+02      1.5000000e-16      8.1489654e-04
     9.0000000e+02      6.5000000e+02      2.2000000e-16      6.2320842e-05
     9.0000000e+02      6.5000000e+02      3.2000000e-16      2.2337222e-06
     9.0000000e+02      6.5000000e+02      4.6000000e-16      3.2610028e-08
     9.0000000e+02      6.5000000e+02      6.8000000e-16      8.0124231e-11
     3.5000000e+03      1.1000000e+03      6.8000000e-16      1.2829073e-10
     3.5000000e+03      1.1000000e+03      4.6000000e-16      4.5475230e-08
     3.5000000e+03      1.1000000e+03      3.2000000e-16      2.7240842e-06
     3.5000000e+03      1.1000000e+03      2.2000000e-16      6.5554268e-05
     3.5000000e+03      1.1000000e+03      1.5000000e-16      7.3797031e-04
     9.0000000e+02      6.5000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      7.0000000e+02      0.0000000e+00      6.4018902e-01
     3.5000000e+03      1.1000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.2000000e+03      0.0000000e+00      4.4269735e-01
     9.0000000e+02      7.0000000e+02      5.0000000e-19      6.2596012e-01
     3.5000000e+03      1.2000000e+03      1.0000000e-18      4.1837093e-01
     9.0000000e+02      7.0000000e+02      3.2000000e-18      5.5285299e-01
     3.5000000e+03      1.2000000e+03      5.6000000e-18      3.2399662e-01
     9.0000000e+02      7.0000000e+02      1.0000000e-17      3.9838971e-01
     9.0000000e+02      7.0000000e+02      3.2000000e-17      1.3190660e-01
     9.0000000e+02      7.0000000e+02      4.6000000e-17      6.5885768e-02
     9.0000000e+02      7.0000000e+02      6.8000000e-17      2.3071668e-02
     9.0000000e+02      7.0000000e+02      1.0000000e-16      5.5059640e-03
     9.0000000e+02      7.0000000e+02      1.5000000e-16      7.0464771e-04
     9.0000000e+02      7.0000000e+02      2.2000000e-16      5.1706129e-05
     9.0000000e+02      7.0000000e+02      3.2000000e-16      1.7576409e-06
     9.0000000e+02      7.0000000e+02      4.6000000e-16      2.3973548e-08
     9.0000000e+02      7.0000000e+02      6.8000000e-16      5.4549012e-11
     3.5000000e+03      1.2000000e+03      6.8000000e-16      4.3247506e-11
     3.5000000e+03      1.2000000e+03      4.6000000e-16      2.2867716e-08
     3.5000000e+03      1.2000000e+03      3.2000000e-16      1.6975787e-06
     3.5000000e+03      1.2000000e+03      2.2000000e-16      4.6676456e-05
     3.5000000e+03      1.2000000e+03      1.5000000e-16      5.7446694e-04
     9.0000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      8.0000000e+02      0.0000000e+00      6.0225495e-01
     2.6000000e+03      2.0000000e+03      2.2000000e-17      2.4945490e-03
     3.5000000e+03      1.2000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.4000000e+03      1.0000000e-22      3.0841249e-01
     9.0000000e+02      8.0000000e+02      5.0000000e-19      5.8849448e-01
     3.5000000e+03      1.4000000e+03      1.0000000e-18      2.8839132e-01
     2.6000000e+03      2.0000000e+03      3.2000000e-17      1.1312217e-03
     9.0000000e+02      8.0000000e+02      3.2000000e-18      5.1789314e-01
     3.5000000e+03      1.4000000e+03      5.6000000e-18      2.1358141e-01
     9.0000000e+02      8.0000000e+02      1.0000000e-17      3.6952901e-01
     2.6000000e+03      2.0000000e+03      4.6000000e-17      3.8989729e-04
     9.0000000e+02      8.0000000e+02      3.2000000e-17      1.1830877e-01
     9.0000000e+02      8.0000000e+02      4.6000000e-17      5.7897235e-02
     9.0000000e+02      8.0000000e+02      6.8000000e-17      1.9678265e-02
     9.0000000e+02      8.0000000e+02      1.0000000e-16      4.5179759e-03
     9.0000000e+02      8.0000000e+02      1.5000000e-16      5.4930021e-04
     9.0000000e+02      8.0000000e+02      2.2000000e-16      3.8018496e-05
     9.0000000e+02      8.0000000e+02      3.2000000e-16      1.2090481e-06
     9.0000000e+02      8.0000000e+02      4.6000000e-16      1.5318633e-08
     9.0000000e+02      8.0000000e+02      6.8000000e-16      3.1598552e-11
     2.6000000e+03      2.0000000e+03      6.8000000e-17      7.9716854e-05
     3.5000000e+03      1.4000000e+03      4.6000000e-16      5.1562186e-09
     3.5000000e+03      1.4000000e+03      3.2000000e-16      4.6483304e-07
     3.5000000e+03      1.4000000e+03      2.2000000e-16      1.5085915e-05
     3.5000000e+03      1.4000000e+03      1.5000000e-16      2.1462851e-04
     3.5000000e+03      1.6000000e+03      3.2000000e-17      2.9324350e-02
     3.5000000e+03      1.6000000e+03      4.6000000e-17      1.3540289e-02
     9.0000000e+02      8.0000000e+02      1.0000000e+06      0.0000000e+00
     9.0500000e+02      9.0000000e+02      0.0000000e+00      5.7093731e-01
     3.5000000e+03      1.4000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.6000000e+03      0.0000000e+00      2.2908038e-01
     3.5000000e+03      1.6000000e+03      6.8000000e-17      4.3486607e-03
     9.0500000e+02      9.0000000e+02      5.0000000e-19      5.5725056e-01
     3.5000000e+03      1.6000000e+03      5.0000000e-19      2.2055131e-01
     9.0500000e+02      9.0000000e+02      3.2000000e-18      4.8759107e-01
     3.5000000e+03      1.6000000e+03      1.0000000e-16      9.4183239e-04
     9.0500000e+02      9.0000000e+02      1.0000000e-17      3.4380611e-01
     3.5000000e+03      1.6000000e+03      1.5000000e-17      8.1238413e-02
     3.5000000e+03      1.6000000e+03      3.2000000e-18      1.8057145e-01
     9.0500000e+02      9.0000000e+02      3.2000000e-17      1.0720236e-01
     9.0500000e+02      9.0000000e+02      4.6000000e-17      5.1803649e-02
     9.0500000e+02      9.0000000e+02      6.8000000e-17      1.7314850e-02
     9.0500000e+02      9.0000000e+02      1.0000000e-16      3.8950876e-03
     9.0500000e+02      9.0000000e+02      1.5000000e-16      4.6104821e-04
     9.0500000e+02      9.0000000e+02      2.2000000e-16      3.0922494e-05
     9.0500000e+02      9.0000000e+02      3.2000000e-16      9.5028385e-07
     9.0500000e+02      9.0000000e+02      4.6000000e-16      1.1721632e-08
     9.0500000e+02      9.0000000e+02      6.8000000e-16      2.4236086e-11
     3.5000000e+03      1.6000000e+03      4.6000000e-16      1.0651866e-09
     3.5000000e+03      1.6000000e+03      3.2000000e-16      1.4476753e-07
     3.5000000e+03      1.6000000e+03      2.2000000e-16      6.1822867e-06
     3.5000000e+03      1.6000000e+03      1.5000000e-16      1.0478511e-04
     9.0500000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.1000000e+02      9.0000000e+02      0.0000000e+00      5.7008671e-01
     3.5000000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.8000000e+03      0.0000000e+00      1.2779406e-01
     3.5000000e+03      1.8000000e+03      1.0000000e-19      1.2674947e-01
     9.1000000e+02      9.0000000e+02      5.0000000e-19      5.5639959e-01
     3.5000000e+03      1.8000000e+03      1.8000000e-18      1.1043023e-01
     9.1000000e+02      9.0000000e+02      3.2000000e-18      4.8675703e-01
     3.5000000e+03      1.8000000e+03      5.6000000e-18      8.1998150e-02
     9.1000000e+02      9.0000000e+02      1.0000000e-17      3.4308632e-01
     3.5000000e+03      1.8000000e+03      2.2000000e-17      2.5370355e-02
     9.1000000e+02      9.0000000e+02      3.2000000e-17      1.0685917e-01
     9.1000000e+02      9.0000000e+02      4.6000000e-17      5.1599284e-02
     9.1000000e+02      9.0000000e+02      6.8000000e-17      1.7226267e-02
     9.1000000e+02      9.0000000e+02      1.0000000e-16      3.8692468e-03
     9.1000000e+02      9.0000000e+02      1.5000000e-16      4.5720087e-04
     9.1000000e+02      9.0000000e+02      2.2000000e-16      3.0619063e-05
     9.1000000e+02      9.0000000e+02      3.2000000e-16      9.3880873e-07
     9.1000000e+02      9.0000000e+02      4.6000000e-16      1.1496765e-08
     9.1000000e+02      9.0000000e+02      6.8000000e-16      2.3203815e-11
     3.5000000e+03      1.8000000e+03      4.6000000e-16      5.1353046e-11
     3.5000000e+03      1.8000000e+03      3.2000000e-16      1.2407562e-08
     3.5000000e+03      1.8000000e+03      2.2000000e-16      8.4988594e-07
     3.5000000e+03      1.8000000e+03      1.5000000e-16      2.1104087e-05
     9.1000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.2000000e+02      9.0000000e+02      0.0000000e+00      5.7021764e-01
     3.5000000e+03      1.8000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      2.0000000e+03      0.0000000e+00      2.2458126e-02
     3.5000000e+03      2.0000000e+03      1.0000000e-19      2.2258252e-02
     9.2000000e+02      9.0000000e+02      5.0000000e-19      5.5656751e-01
     3.5000000e+03      2.0000000e+03      1.8000000e-18      1.9142117e-02
     9.2000000e+02      9.0000000e+02      3.2000000e-18      4.8707981e-01
     3.5000000e+03      2.0000000e+03      5.6000000e-18      1.3761371e-02
     9.2000000e+02      9.0000000e+02      1.0000000e-17      3.4356229e-01
     3.5000000e+03      2.0000000e+03      2.2000000e-17      3.5910657e-03
     9.2000000e+02      9.0000000e+02      3.2000000e-17      1.0712556e-01
     9.2000000e+02      9.0000000e+02      4.6000000e-17      5.1735013e-02
     9.2000000e+02      9.0000000e+02      6.8000000e-17      1.7269644e-02
     9.2000000e+02      9.0000000e+02      1.0000000e-16      3.8791541e-03
     9.2000000e+02      9.0000000e+02      1.5000000e-16      4.5938609e-04
     9.2000000e+02      9.0000000e+02      2.2000000e-16      3.0988614e-05
     9.2000000e+02      9.0000000e+02      3.2000000e-16      9.6112214e-07
     9.2000000e+02      9.0000000e+02      4.6000000e-16      1.1867423e-08
     9.2000000e+02      9.0000000e+02      6.8000000e-16      2.4301176e-11
     3.5000000e+03      2.0000000e+03      3.2000000e-16      1.1047806e-10
     3.5000000e+03      2.0000000e+03      2.2000000e-16      1.6374963e-08
     3.5000000e+03      2.0000000e+03      1.5000000e-16      7.6692783e-07
     3.5000000e+03      2.0000000e+03      1.0000000e-16      1.5450136e-05
     9.2000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.3000000e+02      9.0000000e+02      0.0000000e+00      5.7360251e-01
     3.5000000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      2.5000000e+03      0.0000000e+00      3.8192340e-03
     3.5000000e+03      2.5000000e+03      1.0000000e-19      3.7869009e-03
     9.3000000e+02      9.0000000e+02      5.0000000e-19      5.5988969e-01
     3.5000000e+03      2.5000000e+03      1.8000000e-18      3.2815433e-03
     9.3000000e+02      9.0000000e+02      3.2000000e-18      4.9005199e-01
     3.5000000e+03      2.5000000e+03      5.6000000e-18      2.4011680e-03
     9.3000000e+02      9.0000000e+02      1.0000000e-17      3.4569051e-01
     3.5000000e+03      2.5000000e+03      2.2000000e-17      6.7464599e-04
     9.3000000e+02      9.0000000e+02      3.2000000e-17      1.0771016e-01
     9.3000000e+02      9.0000000e+02      4.6000000e-17      5.1980090e-02
     9.3000000e+02      9.0000000e+02      6.8000000e-17      1.7331875e-02
     9.3000000e+02      9.0000000e+02      1.0000000e-16      3.8871375e-03
     9.3000000e+02      9.0000000e+02      1.5000000e-16      4.5908629e-04
     9.3000000e+02      9.0000000e+02      2.2000000e-16      3.0805920e-05
     9.3000000e+02      9.0000000e+02      3.2000000e-16      9.4773782e-07
     9.3000000e+02      9.0000000e+02      4.6000000e-16      1.1631534e-08
     9.3000000e+02      9.0000000e+02      6.8000000e-16      2.3621236e-11
     3.5000000e+03      2.5000000e+03      2.2000000e-16      1.6428555e-09
     3.5000000e+03      2.5000000e+03      1.5000000e-16      1.1500374e-07
     3.5000000e+03      2.5000000e+03      1.0000000e-16      2.8814358e-06
     9.3000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.4000000e+02      9.0000000e+02      0.0000000e+00      5.7403884e-01
     3.5000000e+03      2.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5050000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     9.4000000e+02      9.0000000e+02      5.0000000e-19      5.6023751e-01
     9.4000000e+02      9.0000000e+02      3.2000000e-18      4.9001455e-01
     2.6000000e+03      2.5000000e+03      3.2000000e-17      4.6810029e-04
     9.4000000e+02      9.0000000e+02      1.0000000e-17      3.4515639e-01
     9.4000000e+02      9.0000000e+02      3.2000000e-17      1.0715341e-01
     9.4000000e+02      9.0000000e+02      4.6000000e-17      5.1604666e-02
     9.4000000e+02      9.0000000e+02      6.8000000e-17      1.7151112e-02
     9.4000000e+02      9.0000000e+02      1.0000000e-16      3.8281587e-03
     9.4000000e+02      9.0000000e+02      1.5000000e-16      4.4881791e-04
     9.4000000e+02      9.0000000e+02      2.2000000e-16      2.9855195e-05
     9.4000000e+02      9.0000000e+02      3.2000000e-16      9.0933725e-07
     9.4000000e+02      9.0000000e+02      4.6000000e-16      1.0986718e-08
     9.4000000e+02      9.0000000e+02      6.8000000e-16      2.1431892e-11
     2.6000000e+03      2.5000000e+03      6.8000000e-17      3.8320679e-05
     3.5000000e+03      1.8000000e+03      3.2000000e-17      1.3116852e-02
     9.4000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.5000000e+02      8.0000000e+02      0.0000000e+00      6.0614312e-01
     3.5000000e+03      1.8000000e+03      4.6000000e-17      5.4516875e-03
     3.5050000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5100000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     9.5000000e+02      8.0000000e+02      5.0000000e-19      5.9216714e-01
     3.5000000e+03      1.8000000e+03      6.8000000e-17      1.4896505e-03
     9.5000000e+02      8.0000000e+02      3.2000000e-18      5.2060122e-01
     9.5000000e+02      8.0000000e+02      1.0000000e-17      3.7080508e-01
     3.5000000e+03      1.8000000e+03      1.0000000e-16      2.5882190e-04
     9.5000000e+02      8.0000000e+02      3.2000000e-17      1.1837043e-01
     9.5000000e+02      8.0000000e+02      4.6000000e-17      5.7853822e-02
     9.5000000e+02      8.0000000e+02      6.8000000e-17      1.9629752e-02
     9.5000000e+02      8.0000000e+02      1.0000000e-16      4.4986313e-03
     9.5000000e+02      8.0000000e+02      1.5000000e-16      5.4657615e-04
     9.5000000e+02      8.0000000e+02      2.2000000e-16      3.7969479e-05
     9.5000000e+02      8.0000000e+02      3.2000000e-16      1.2221327e-06
     9.5000000e+02      8.0000000e+02      4.6000000e-16      1.5861712e-08
     9.5000000e+02      8.0000000e+02      6.8000000e-16      3.4456165e-11
     9.5000000e+02      8.0000000e+02      1.0000000e+06      0.0000000e+00
     9.6000000e+02      9.0000000e+02      0.0000000e+00      5.7460961e-01
     3.5100000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5200000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     9.6000000e+02      9.0000000e+02      5.0000000e-19      5.6080806e-01
     9.6000000e+02      9.0000000e+02      3.2000000e-18      4.9056017e-01
     9.6000000e+02      9.0000000e+02      1.0000000e-17      3.4555534e-01
     2.6000000e+03      2.5000000e+03      4.6000000e-17      1.7238347e-04
     9.6000000e+02      9.0000000e+02      3.2000000e-17      1.0717396e-01
     9.6000000e+02      9.0000000e+02      4.6000000e-17      5.1554272e-02
     9.6000000e+02      9.0000000e+02      6.8000000e-17      1.7093020e-02
     9.6000000e+02      9.0000000e+02      1.0000000e-16      3.7987038e-03
     9.6000000e+02      9.0000000e+02      1.5000000e-16      4.4195090e-04
     9.6000000e+02      9.0000000e+02      2.2000000e-16      2.9077401e-05
     9.6000000e+02      9.0000000e+02      3.2000000e-16      8.7384746e-07
     9.6000000e+02      9.0000000e+02      4.6000000e-16      1.0441487e-08
     9.6000000e+02      9.0000000e+02      6.8000000e-16      2.0098945e-11
     9.6000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.8000000e+02      9.0000000e+02      0.0000000e+00      5.7243127e-01
     3.5200000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5300000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     9.8000000e+02      9.0000000e+02      5.0000000e-19      5.5859224e-01
     9.8000000e+02      9.0000000e+02      3.2000000e-18      4.8821629e-01
     9.8000000e+02      9.0000000e+02      1.0000000e-17      3.4326419e-01
     9.8000000e+02      9.0000000e+02      3.2000000e-17      1.0598549e-01
     9.8000000e+02      9.0000000e+02      4.6000000e-17      5.0883678e-02
     9.8000000e+02      9.0000000e+02      6.8000000e-17      1.6838833e-02
     9.8000000e+02      9.0000000e+02      1.0000000e-16      3.7395685e-03
     9.8000000e+02      9.0000000e+02      1.5000000e-16      4.3616700e-04
     9.8000000e+02      9.0000000e+02      2.2000000e-16      2.8958702e-05
     9.8000000e+02      9.0000000e+02      3.2000000e-16      8.8820660e-07
     9.8000000e+02      9.0000000e+02      4.6000000e-16      1.0935787e-08
     9.8000000e+02      9.0000000e+02      6.8000000e-16      2.1773069e-11
     9.8000000e+02      9.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      5.0000000e+01      0.0000000e+00      0.0000000e+00
     3.5300000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5400000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     1.0000000e+03      5.0000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+03      7.5000000e+01      0.0000000e+00      0.0000000e+00
     3.5400000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5600000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     3.5000000e+03      2.0000000e+03      3.2000000e-17      1.6569359e-03
     1.0000000e+03      7.5000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+03      1.0000000e+02      0.0000000e+00      0.0000000e+00
     3.5000000e+03      2.0000000e+03      4.6000000e-17      5.8637706e-04
     3.5600000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.5800000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     3.5000000e+03      2.0000000e+03      6.8000000e-17      1.2513084e-04
     1.0000000e+03      1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      1.5000000e+02      0.0000000e+00      0.0000000e+00
     3.5800000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.6000000e+03      3.0000000e+03      0.0000000e+00      1.8596426e-04
     3.6000000e+03      3.0000000e+03      5.0000000e-19      1.7709316e-04
     3.6000000e+03      3.0000000e+03      3.2000000e-18      1.3606959e-04
     3.6000000e+03      3.0000000e+03      1.0000000e-17      7.0250246e-05
     3.6000000e+03      3.0000000e+03      2.2000000e-17      2.2002971e-05
     3.6000000e+03      3.0000000e+03      3.2000000e-17      8.3941526e-06
     3.6000000e+03      3.0000000e+03      4.6000000e-17      2.1885025e-06
     3.6000000e+03      3.0000000e+03      6.8000000e-17      2.6782450e-07
     3.6000000e+03      3.0000000e+03      1.0000000e-16      1.3028648e-08
     3.6000000e+03      3.0000000e+03      1.5000000e-16      1.2929792e-10
     1.0000000e+03      1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      2.0000000e+02      0.0000000e+00      0.0000000e+00
     3.6000000e+03      3.0000000e+03      1.0000000e+06      0.0000000e+00
     3.6000000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      2.5000000e+02      0.0000000e+00      0.0000000e+00
     3.6000000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.6500000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      3.0000000e+02      0.0000000e+00      0.0000000e+00
     3.6500000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.7000000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     3.5000000e+03      2.5000000e+03      3.2000000e-17      3.2216856e-04
     1.0000000e+03      3.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      3.5000000e+02      0.0000000e+00      0.0000000e+00
     3.5000000e+03      2.5000000e+03      4.6000000e-17      1.1737148e-04
     3.7000000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.8000000e+03      3.0000000e+03      0.0000000e+00      8.6575697e-05
     3.8000000e+03      3.0000000e+03      5.0000000e-19      8.2461053e-05
     3.5000000e+03      2.5000000e+03      6.8000000e-17      2.5092367e-05
     3.8000000e+03      3.0000000e+03      3.2000000e-18      6.3401768e-05
     3.8000000e+03      3.0000000e+03      1.5000000e-17      2.0137816e-05
     3.8000000e+03      3.0000000e+03      2.2000000e-17      1.0210316e-05
     3.8000000e+03      3.0000000e+03      3.2000000e-17      3.8746630e-06
     3.8000000e+03      3.0000000e+03      4.6000000e-17      1.0005735e-06
     3.8000000e+03      3.0000000e+03      6.8000000e-17      1.1997645e-07
     3.8000000e+03      3.0000000e+03      1.0000000e-16      5.5733014e-09
     1.0000000e+03      3.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      4.0000000e+02      0.0000000e+00      0.0000000e+00
     3.8000000e+03      3.0000000e+03      1.0000000e+06      0.0000000e+00
     3.8000000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.0000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      4.5000000e+02      0.0000000e+00      0.0000000e+00
     3.8000000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     3.9000000e+03      3.5000000e+03      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      5.0000000e+02      0.0000000e+00      0.0000000e+00
     3.9000000e+03      3.5000000e+03      1.0000000e+06      0.0000000e+00
     1.0000000e+03      5.0000000e+02      1.0000000e+06      0.0000000e+00
