#            mhscp              width               c000               c100               c200               c300
     1.7000000e+03      1.0000000e-22      8.9251154e-02      8.9251154e-02      8.9251154e-02      8.9242909e-02
     1.7000000e+03      1.0000000e-20      8.9190433e-02      8.9190433e-02      8.9190433e-02      8.9182194e-02
     1.7000000e+03      1.0000000e-19      8.8640401e-02      8.8640401e-02      8.8640401e-02      8.8632215e-02
     1.7000000e+03      5.0000000e-19      8.6238323e-02      8.6238323e-02      8.6238323e-02      8.6230369e-02
     1.7000000e+03      1.0000000e-18      8.3330962e-02      8.3330962e-02      8.3330962e-02      8.3323287e-02
     1.7000000e+03      1.8000000e-18      7.8890205e-02      7.8890205e-02      7.8890205e-02      7.8882957e-02
     1.7000000e+03      3.2000000e-18      7.1703599e-02      7.1703599e-02      7.1703599e-02      7.1697040e-02
     1.7000000e+03      5.6000000e-18      6.0930873e-02      6.0930873e-02      6.0930873e-02      6.0925344e-02
     1.7000000e+03      1.0000000e-17      4.5346398e-02      4.5346398e-02      4.5346398e-02      4.5342346e-02
     1.7000000e+03      1.5000000e-17      3.2569445e-02      3.2569445e-02      3.2569445e-02      3.2566589e-02
     1.7000000e+03      2.2000000e-17      2.0662267e-02      2.0662267e-02      2.0662267e-02      2.0660506e-02
     1.7000000e+03      3.2000000e-17      1.0961378e-02      1.0961378e-02      1.0961378e-02      1.0960483e-02
     1.7000000e+03      4.6000000e-17      4.6507738e-03      4.6507738e-03      4.6507738e-03      4.6504158e-03
     1.7000000e+03      6.8000000e-17      1.2894620e-03      1.2894620e-03      1.2894620e-03      1.2893708e-03
     1.7000000e+03      1.0000000e-16      2.2492872e-04      2.2492872e-04      2.2492872e-04      2.2491429e-04
     1.7000000e+03      1.5000000e-16      1.8319469e-05      1.8319469e-05      1.8319469e-05      1.8318454e-05
     1.7000000e+03      2.2000000e-16      7.5507436e-07      7.5507436e-07      7.5507436e-07      7.5504493e-07
     1.7000000e+03      3.2000000e-16      1.2262857e-08      1.2262857e-08      1.2262857e-08      1.2262656e-08
     1.7000000e+03      4.6000000e-16      6.6598167e-11      6.6598167e-11      6.6598167e-11      6.6597977e-11
     1.7000000e+03      6.8000000e-16      3.9692243e-14      3.9692243e-14      3.9692243e-14      3.9692240e-14
     1.7000000e+03      1.0000000e-15      2.0209124e-18      2.0209124e-18      2.0209124e-18      2.0209124e-18
     1.7000000e+03      1.5000000e-15      1.2358294e-24      1.2358294e-24      1.2358294e-24      1.2358294e-24
     1.7000000e+03      2.2000000e-15      7.2803676e-33      7.2803676e-33      7.2803676e-33      7.2803676e-33
     1.7000000e+03      3.2000000e-15      2.2536708e-44      2.2536708e-44      2.2536708e-44      2.2536708e-44
     1.7000000e+03      5.6000000e-15      6.9579896e-72      6.9579896e-72      6.9579896e-72      6.9579896e-72
     1.7000000e+03      1.0000000e-14      2.7510146e-122      2.7510146e-122      2.7510146e-122      2.7510146e-122
     1.7000000e+03      1.8000000e-14      7.1339084e-214      7.1339084e-214      7.1339084e-214      7.1339084e-214
     1.7000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.7000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.8000000e+03      0.0000000e+00      6.5222756e-02      6.5222756e-02      6.5222756e-02      6.5220796e-02
     1.8000000e+03      1.0000000e-22      6.5222285e-02      6.5222285e-02      6.5222285e-02      6.5220325e-02
     1.8000000e+03      1.0000000e-20      6.5175656e-02      6.5175656e-02      6.5175656e-02      6.5173698e-02
     1.8000000e+03      1.0000000e-19      6.4753349e-02      6.4753349e-02      6.4753349e-02      6.4751405e-02
     1.8000000e+03      5.0000000e-19      6.2910613e-02      6.2910613e-02      6.2910613e-02      6.2908731e-02
     1.8000000e+03      1.0000000e-18      6.0683683e-02      6.0683683e-02      6.0683683e-02      6.0681876e-02
     1.8000000e+03      1.8000000e-18      5.7289764e-02      5.7289764e-02      5.7289764e-02      5.7288070e-02
     1.8000000e+03      3.2000000e-18      5.1817750e-02      5.1817750e-02      5.1817750e-02      5.1816238e-02
     1.8000000e+03      5.6000000e-18      4.3667531e-02      4.3667531e-02      4.3667531e-02      4.3666287e-02
     1.8000000e+03      1.0000000e-17      3.2009028e-02      3.2009028e-02      3.2009028e-02      3.2008158e-02
     1.8000000e+03      1.5000000e-17      2.2600087e-02      2.2600087e-02      2.2600087e-02      2.2599507e-02
     1.8000000e+03      2.2000000e-17      1.4001772e-02      1.4001772e-02      1.4001772e-02      1.4001444e-02
     1.8000000e+03      3.2000000e-17      7.1841544e-03      7.1841544e-03      7.1841544e-03      7.1840084e-03
     1.8000000e+03      4.6000000e-17      2.9116769e-03      2.9116769e-03      2.9116769e-03      2.9116300e-03
     1.8000000e+03      6.8000000e-17      7.5273125e-04      7.5273125e-04      7.5273125e-04      7.5272336e-04
     1.8000000e+03      1.0000000e-16      1.1909193e-04      1.1909193e-04      1.1909193e-04      1.1909134e-04
     1.8000000e+03      1.5000000e-16      8.4185472e-06      8.4185472e-06      8.4185472e-06      8.4185367e-06
     1.8000000e+03      2.2000000e-16      2.9259954e-07      2.9259954e-07      2.9259954e-07      2.9259950e-07
     1.8000000e+03      3.2000000e-16      3.9678381e-09      3.9678381e-09      3.9678381e-09      3.9678381e-09
     1.8000000e+03      4.6000000e-16      1.8689146e-11      1.8689146e-11      1.8689146e-11      1.8689146e-11
     1.8000000e+03      6.8000000e-16      1.0015823e-14      1.0015823e-14      1.0015823e-14      1.0015823e-14
     1.8000000e+03      1.0000000e-15      3.9647719e-19      3.9647719e-19      3.9647719e-19      3.9647719e-19
     1.8000000e+03      1.5000000e-15      1.1339176e-25      1.1339176e-25      1.1339176e-25      1.1339176e-25
     1.8000000e+03      2.2000000e-15      1.9207652e-34      1.9207652e-34      1.9207652e-34      1.9207652e-34
     1.8000000e+03      3.2000000e-15      1.0734676e-46      1.0734676e-46      1.0734676e-46      1.0734676e-46
     1.8000000e+03      5.6000000e-15      5.8704703e-76      5.8704703e-76      5.8704703e-76      5.8704703e-76
     1.8000000e+03      1.0000000e-14      1.4494964e-129      1.4494964e-129      1.4494964e-129      1.4494964e-129
     1.8000000e+03      1.8000000e-14      5.5952931e-227      5.5952931e-227      5.5952931e-227      5.5952931e-227
     1.8000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.8000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.8000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.8000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.9000000e+03      0.0000000e+00      3.6501951e-02      3.6501951e-02      3.6501951e-02      3.6501887e-02
     1.9000000e+03      1.0000000e-22      3.6501673e-02      3.6501673e-02      3.6501673e-02      3.6501609e-02
     1.9000000e+03      1.0000000e-20      3.6474107e-02      3.6474107e-02      3.6474107e-02      3.6474042e-02
     1.9000000e+03      1.0000000e-19      3.6224494e-02      3.6224494e-02      3.6224494e-02      3.6224430e-02
     1.9000000e+03      5.0000000e-19      3.5136368e-02      3.5136368e-02      3.5136368e-02      3.5136306e-02
     1.9000000e+03      1.0000000e-18      3.3823733e-02      3.3823733e-02      3.3823733e-02      3.3823674e-02
     1.9000000e+03      1.8000000e-18      3.1828386e-02      3.1828386e-02      3.1828386e-02      3.1828331e-02
     1.9000000e+03      3.2000000e-18      2.8625237e-02      2.8625237e-02      2.8625237e-02      2.8625188e-02
     1.9000000e+03      5.6000000e-18      2.3889756e-02      2.3889756e-02      2.3889756e-02      2.3889717e-02
     1.9000000e+03      1.0000000e-17      1.7204099e-02      1.7204099e-02      1.7204099e-02      1.7204073e-02
     1.9000000e+03      1.5000000e-17      1.1906551e-02      1.1906551e-02      1.1906551e-02      1.1906534e-02
     1.9000000e+03      2.2000000e-17      7.1746842e-03      7.1746842e-03      7.1746842e-03      7.1746751e-03
     1.9000000e+03      3.2000000e-17      3.5396251e-03      3.5396251e-03      3.5396251e-03      3.5396214e-03
     1.9000000e+03      4.6000000e-17      1.3588348e-03      1.3588348e-03      1.3588348e-03      1.3588337e-03
     1.9000000e+03      6.8000000e-17      3.2291083e-04      3.2291083e-04      3.2291083e-04      3.2291067e-04
     1.9000000e+03      1.0000000e-16      4.5245698e-05      4.5245698e-05      4.5245698e-05      4.5245688e-05
     1.9000000e+03      1.5000000e-16      2.6600272e-06      2.6600272e-06      2.6600272e-06      2.6600271e-06
     1.9000000e+03      2.2000000e-16      7.4432700e-08      7.4432700e-08      7.4432700e-08      7.4432699e-08
     1.9000000e+03      3.2000000e-16      8.5829830e-10      8.5829830e-10      8.5829830e-10      8.5829829e-10
     1.9000000e+03      4.6000000e-16      3.8921776e-12      3.8921776e-12      3.8921776e-12      3.8921776e-12
     1.9000000e+03      6.8000000e-16      1.9384954e-15      1.9384954e-15      1.9384954e-15      1.9384954e-15
     1.9000000e+03      1.0000000e-15      6.2885282e-20      6.2885282e-20      6.2885282e-20      6.2885282e-20
     1.9000000e+03      1.5000000e-15      1.8771709e-26      1.8771709e-26      1.8771709e-26      1.8771709e-26
     1.9000000e+03      2.2000000e-15      4.0661873e-35      4.0661873e-35      4.0661873e-35      4.0661873e-35
     1.9000000e+03      3.2000000e-15      2.2004304e-47      2.2004304e-47      2.2004304e-47      2.2004304e-47
     1.9000000e+03      5.6000000e-15      8.2081135e-77      8.2081135e-77      8.2081135e-77      8.2081135e-77
     1.9000000e+03      1.0000000e-14      9.1746846e-131      9.1746846e-131      9.1746846e-131      9.1746846e-131
     1.9000000e+03      1.8000000e-14      7.3905719e-229      7.3905719e-229      7.3905719e-229      7.3905719e-229
     1.9000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.9000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.9000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.9000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+03      0.0000000e+00      1.7401973e-02      1.7401973e-02      1.7401973e-02      1.7401944e-02
     2.0000000e+03      1.0000000e-22      1.7401834e-02      1.7401834e-02      1.7401834e-02      1.7401805e-02
     2.0000000e+03      1.0000000e-20      1.7388077e-02      1.7388077e-02      1.7388077e-02      1.7388048e-02
     2.0000000e+03      1.0000000e-19      1.7263529e-02      1.7263529e-02      1.7263529e-02      1.7263500e-02
     2.0000000e+03      5.0000000e-19      1.6721067e-02      1.6721067e-02      1.6721067e-02      1.6721040e-02
     2.0000000e+03      1.0000000e-18      1.6067736e-02      1.6067736e-02      1.6067736e-02      1.6067710e-02
     2.0000000e+03      1.8000000e-18      1.5076904e-02      1.5076904e-02      1.5076904e-02      1.5076879e-02
     2.0000000e+03      3.2000000e-18      1.3492498e-02      1.3492498e-02      1.3492498e-02      1.3492476e-02
     2.0000000e+03      5.6000000e-18      1.1165689e-02      1.1165689e-02      1.1165689e-02      1.1165671e-02
     2.0000000e+03      1.0000000e-17      7.9187022e-03      7.9187022e-03      7.9187022e-03      7.9186905e-03
     2.0000000e+03      1.5000000e-17      5.3872068e-03      5.3872068e-03      5.3872068e-03      5.3871994e-03
     2.0000000e+03      2.2000000e-17      3.1706629e-03      3.1706629e-03      3.1706629e-03      3.1706589e-03
     2.0000000e+03      3.2000000e-17      1.5136915e-03      1.5136915e-03      1.5136915e-03      1.5136899e-03
     2.0000000e+03      4.6000000e-17      5.5568853e-04      5.5568853e-04      5.5568853e-04      5.5568807e-04
     2.0000000e+03      6.8000000e-17      1.2332914e-04      1.2332914e-04      1.2332914e-04      1.2332908e-04
     2.0000000e+03      1.0000000e-16      1.5656533e-05      1.5656533e-05      1.5656533e-05      1.5656529e-05
     2.0000000e+03      1.5000000e-16      7.8394889e-07      7.8394889e-07      7.8394889e-07      7.8394885e-07
     2.0000000e+03      2.2000000e-16      1.7456898e-08      1.7456898e-08      1.7456898e-08      1.7456898e-08
     2.0000000e+03      3.2000000e-16      1.6429096e-10      1.6429096e-10      1.6429096e-10      1.6429096e-10
     2.0000000e+03      4.6000000e-16      7.3861224e-13      7.3861224e-13      7.3861224e-13      7.3861224e-13
     2.0000000e+03      6.8000000e-16      3.6525607e-16      3.6525607e-16      3.6525607e-16      3.6525607e-16
     2.0000000e+03      1.0000000e-15      1.1473957e-20      1.1473957e-20      1.1473957e-20      1.1473957e-20
     2.0000000e+03      1.5000000e-15      3.0508872e-27      3.0508872e-27      3.0508872e-27      3.0508872e-27
     2.0000000e+03      2.2000000e-15      3.5589534e-36      3.5589534e-36      3.5589534e-36      3.5589534e-36
     2.0000000e+03      3.2000000e-15      7.7685882e-49      7.7685882e-49      7.7685882e-49      7.7685882e-49
     2.0000000e+03      5.6000000e-15      4.7986889e-79      4.7986889e-79      4.7986889e-79      4.7986889e-79
     2.0000000e+03      1.0000000e-14      2.7347829e-134      2.7347829e-134      2.7347829e-134      2.7347829e-134
     2.0000000e+03      1.8000000e-14      1.0355967e-234      1.0355967e-234      1.0355967e-234      1.0355967e-234
     2.0000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.0000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.1000000e+03      0.0000000e+00      8.8676177e-03      8.8676177e-03      8.8676177e-03      8.8676162e-03
     2.1000000e+03      1.0000000e-22      8.8675456e-03      8.8675456e-03      8.8675456e-03      8.8675442e-03
     2.1000000e+03      1.0000000e-20      8.8604124e-03      8.8604124e-03      8.8604124e-03      8.8604110e-03
     2.1000000e+03      1.0000000e-19      8.7958374e-03      8.7958374e-03      8.7958374e-03      8.7958359e-03
     2.1000000e+03      5.0000000e-19      8.5146816e-03      8.5146816e-03      8.5146816e-03      8.5146802e-03
     2.1000000e+03      1.0000000e-18      8.1762771e-03      8.1762771e-03      8.1762771e-03      8.1762758e-03
     2.1000000e+03      1.8000000e-18      7.6635246e-03      7.6635246e-03      7.6635246e-03      7.6635233e-03
     2.1000000e+03      3.2000000e-18      6.8448511e-03      6.8448511e-03      6.8448511e-03      6.8448500e-03
     2.1000000e+03      5.6000000e-18      5.6457044e-03      5.6457044e-03      5.6457044e-03      5.6457035e-03
     2.1000000e+03      1.0000000e-17      3.9799460e-03      3.9799460e-03      3.9799460e-03      3.9799454e-03
     2.1000000e+03      1.5000000e-17      2.6894695e-03      2.6894695e-03      2.6894695e-03      2.6894691e-03
     2.1000000e+03      2.2000000e-17      1.5683838e-03      1.5683838e-03      1.5683838e-03      1.5683836e-03
     2.1000000e+03      3.2000000e-17      7.3934375e-04      7.3934375e-04      7.3934375e-04      7.3934366e-04
     2.1000000e+03      4.6000000e-17      2.6704849e-04      2.6704849e-04      2.6704849e-04      2.6704846e-04
     2.1000000e+03      6.8000000e-17      5.8102258e-05      5.8102258e-05      5.8102258e-05      5.8102255e-05
     2.1000000e+03      1.0000000e-16      7.3082727e-06      7.3082727e-06      7.3082727e-06      7.3082725e-06
     2.1000000e+03      1.5000000e-16      3.8538056e-07      3.8538056e-07      3.8538056e-07      3.8538055e-07
     2.1000000e+03      2.2000000e-16      1.0542496e-08      1.0542496e-08      1.0542496e-08      1.0542496e-08
     2.1000000e+03      3.2000000e-16      1.3363987e-10      1.3363987e-10      1.3363987e-10      1.3363987e-10
     2.1000000e+03      4.6000000e-16      6.1615292e-13      6.1615292e-13      6.1615292e-13      6.1615292e-13
     2.1000000e+03      6.8000000e-16      2.8069331e-16      2.8069331e-16      2.8069331e-16      2.8069331e-16
     2.1000000e+03      1.0000000e-15      1.2846188e-20      1.2846188e-20      1.2846188e-20      1.2846188e-20
     2.1000000e+03      1.5000000e-15      5.8715082e-27      5.8715082e-27      5.8715082e-27      5.8715082e-27
     2.1000000e+03      2.2000000e-15      9.6171632e-36      9.6171632e-36      9.6171632e-36      9.6171632e-36
     2.1000000e+03      3.2000000e-15      2.7463388e-48      2.7463388e-48      2.7463388e-48      2.7463388e-48
     2.1000000e+03      5.6000000e-15      2.1519398e-78      2.1519398e-78      2.1519398e-78      2.1519398e-78
     2.1000000e+03      1.0000000e-14      1.3760650e-133      1.3760650e-133      1.3760650e-133      1.3760650e-133
     2.1000000e+03      1.8000000e-14      6.1032914e-234      6.1032914e-234      6.1032914e-234      6.1032914e-234
     2.1000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.1000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.1000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.1000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2000000e+03      0.0000000e+00      5.9053082e-03      5.9053082e-03      5.9053082e-03      5.9053082e-03
     2.2000000e+03      1.0000000e-22      5.9052618e-03      5.9052618e-03      5.9052618e-03      5.9052618e-03
     2.2000000e+03      1.0000000e-20      5.9006729e-03      5.9006729e-03      5.9006729e-03      5.9006729e-03
     2.2000000e+03      1.0000000e-19      5.8591238e-03      5.8591238e-03      5.8591238e-03      5.8591238e-03
     2.2000000e+03      5.0000000e-19      5.6780875e-03      5.6780875e-03      5.6780875e-03      5.6780875e-03
     2.2000000e+03      1.0000000e-18      5.4598924e-03      5.4598924e-03      5.4598924e-03      5.4598924e-03
     2.2000000e+03      1.8000000e-18      5.1286376e-03      5.1286376e-03      5.1286376e-03      5.1286376e-03
     2.2000000e+03      3.2000000e-18      4.5980275e-03      4.5980275e-03      4.5980275e-03      4.5980275e-03
     2.2000000e+03      5.6000000e-18      3.8165438e-03      3.8165438e-03      3.8165438e-03      3.8165438e-03
     2.2000000e+03      1.0000000e-17      2.7207180e-03      2.7207180e-03      2.7207180e-03      2.7207180e-03
     2.2000000e+03      1.5000000e-17      1.8609388e-03      1.8609388e-03      1.8609388e-03      1.8609388e-03
     2.2000000e+03      2.2000000e-17      1.1027602e-03      1.1027602e-03      1.1027602e-03      1.1027602e-03
     2.2000000e+03      3.2000000e-17      5.3111787e-04      5.3111787e-04      5.3111787e-04      5.3111787e-04
     2.2000000e+03      4.6000000e-17      1.9734922e-04      1.9734922e-04      1.9734922e-04      1.9734922e-04
     2.2000000e+03      6.8000000e-17      4.4876184e-05      4.4876184e-05      4.4876184e-05      4.4876184e-05
     2.2000000e+03      1.0000000e-16      6.0582626e-06      6.0582626e-06      6.0582626e-06      6.0582626e-06
     2.2000000e+03      1.5000000e-16      3.6095863e-07      3.6095863e-07      3.6095863e-07      3.6095863e-07
     2.2000000e+03      2.2000000e-16      1.1073463e-08      1.1073463e-08      1.1073463e-08      1.1073463e-08
     2.2000000e+03      3.2000000e-16      1.3294834e-10      1.3294834e-10      1.3294834e-10      1.3294834e-10
     2.2000000e+03      4.6000000e-16      4.6969436e-13      4.6969436e-13      4.6969436e-13      4.6969436e-13
     2.2000000e+03      6.8000000e-16      1.2853943e-16      1.2853943e-16      1.2853943e-16      1.2853943e-16
     2.2000000e+03      1.0000000e-15      2.2255027e-21      2.2255027e-21      2.2255027e-21      2.2255027e-21
     2.2000000e+03      1.5000000e-15      2.3364951e-28      2.3364951e-28      2.3364951e-28      2.3364951e-28
     2.2000000e+03      2.2000000e-15      5.9188530e-38      5.9188530e-38      5.9188530e-38      5.9188530e-38
     2.2000000e+03      3.2000000e-15      1.2363215e-51      1.2363215e-51      1.2363215e-51      1.2363215e-51
     2.2000000e+03      5.6000000e-15      1.9042878e-84      1.9042878e-84      1.9042878e-84      1.9042878e-84
     2.2000000e+03      1.0000000e-14      1.4855000e-144      1.4855000e-144      1.4855000e-144      1.4855000e-144
     2.2000000e+03      1.8000000e-14      9.2413791e-254      9.2413791e-254      9.2413791e-254      9.2413791e-254
     2.2000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.3000000e+03      0.0000000e+00      5.1767457e-03      5.1767457e-03      5.1767457e-03      5.1767457e-03
     2.3000000e+03      1.0000000e-22      5.1767063e-03      5.1767063e-03      5.1767063e-03      5.1767063e-03
     2.3000000e+03      1.0000000e-20      5.1728129e-03      5.1728129e-03      5.1728129e-03      5.1728129e-03
     2.3000000e+03      1.0000000e-19      5.1375567e-03      5.1375567e-03      5.1375567e-03      5.1375567e-03
     2.3000000e+03      5.0000000e-19      4.9838339e-03      4.9838339e-03      4.9838339e-03      4.9838339e-03
     2.3000000e+03      1.0000000e-18      4.7983246e-03      4.7983246e-03      4.7983246e-03      4.7983246e-03
     2.3000000e+03      1.8000000e-18      4.5161831e-03      4.5161831e-03      4.5161831e-03      4.5161831e-03
     2.3000000e+03      3.2000000e-18      4.0628812e-03      4.0628812e-03      4.0628812e-03      4.0628812e-03
     2.3000000e+03      5.6000000e-18      3.3918583e-03      3.3918583e-03      3.3918583e-03      3.3918583e-03
     2.3000000e+03      1.0000000e-17      2.4427136e-03      2.4427136e-03      2.4427136e-03      2.4427136e-03
     2.3000000e+03      1.5000000e-17      1.6892521e-03      1.6892521e-03      1.6892521e-03      1.6892521e-03
     2.3000000e+03      2.2000000e-17      1.0155781e-03      1.0155781e-03      1.0155781e-03      1.0155781e-03
     2.3000000e+03      3.2000000e-17      4.9844921e-04      4.9844921e-04      4.9844921e-04      4.9844921e-04
     2.3000000e+03      4.6000000e-17      1.8957623e-04      1.8957623e-04      1.8957623e-04      1.8957623e-04
     2.3000000e+03      6.8000000e-17      4.4412095e-05      4.4412095e-05      4.4412095e-05      4.4412095e-05
     2.3000000e+03      1.0000000e-16      6.1712374e-06      6.1712374e-06      6.1712374e-06      6.1712374e-06
     2.3000000e+03      1.5000000e-16      3.7229765e-07      3.7229765e-07      3.7229765e-07      3.7229765e-07
     2.3000000e+03      2.2000000e-16      1.1040212e-08      1.1040212e-08      1.1040212e-08      1.1040212e-08
     2.3000000e+03      3.2000000e-16      1.1998812e-10      1.1998812e-10      1.1998812e-10      1.1998812e-10
     2.3000000e+03      4.6000000e-16      3.5676092e-13      3.5676092e-13      3.5676092e-13      3.5676092e-13
     2.3000000e+03      6.8000000e-16      6.9623525e-17      6.9623525e-17      6.9623525e-17      6.9623525e-17
     2.3000000e+03      1.0000000e-15      6.3314022e-22      6.3314022e-22      6.3314022e-22      6.3314022e-22
     2.3000000e+03      1.5000000e-15      2.6831797e-29      2.6831797e-29      2.6831797e-29      2.6831797e-29
     2.3000000e+03      2.2000000e-15      2.5911197e-39      2.5911197e-39      2.5911197e-39      2.5911197e-39
     2.3000000e+03      3.2000000e-15      1.5051265e-53      1.5051265e-53      1.5051265e-53      1.5051265e-53
     2.3000000e+03      5.6000000e-15      1.0562390e-87      1.0562390e-87      1.0562390e-87      1.0562390e-87
     2.3000000e+03      1.0000000e-14      2.5633572e-150      2.5633572e-150      2.5633572e-150      2.5633572e-150
     2.3000000e+03      1.8000000e-14      3.6596542e-264      3.6596542e-264      3.6596542e-264      3.6596542e-264
     2.3000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.3000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.3000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.3000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.4000000e+03      0.0000000e+00      4.6910581e-03      4.6910581e-03      4.6910581e-03      4.6910581e-03
     2.4000000e+03      1.0000000e-22      4.6910225e-03      4.6910225e-03      4.6910225e-03      4.6910225e-03
     2.4000000e+03      1.0000000e-20      4.6875067e-03      4.6875067e-03      4.6875067e-03      4.6875067e-03
     2.4000000e+03      1.0000000e-19      4.6556687e-03      4.6556687e-03      4.6556687e-03      4.6556687e-03
     2.4000000e+03      5.0000000e-19      4.5168390e-03      4.5168390e-03      4.5168390e-03      4.5168390e-03
     2.4000000e+03      1.0000000e-18      4.3492779e-03      4.3492779e-03      4.3492779e-03      4.3492779e-03
     2.4000000e+03      1.8000000e-18      4.0943811e-03      4.0943811e-03      4.0943811e-03      4.0943811e-03
     2.4000000e+03      3.2000000e-18      3.6847095e-03      3.6847095e-03      3.6847095e-03      3.6847095e-03
     2.4000000e+03      5.6000000e-18      3.0779167e-03      3.0779167e-03      3.0779167e-03      3.0779167e-03
     2.4000000e+03      1.0000000e-17      2.2187616e-03      2.2187616e-03      2.2187616e-03      2.2187616e-03
     2.4000000e+03      1.5000000e-17      1.5358212e-03      1.5358212e-03      1.5358212e-03      1.5358212e-03
     2.4000000e+03      2.2000000e-17      9.2425979e-04      9.2425979e-04      9.2425979e-04      9.2425979e-04
     2.4000000e+03      3.2000000e-17      4.5394432e-04      4.5394432e-04      4.5394432e-04      4.5394432e-04
     2.4000000e+03      4.6000000e-17      1.7251765e-04      1.7251765e-04      1.7251765e-04      1.7251765e-04
     2.4000000e+03      6.8000000e-17      4.0165062e-05      4.0165062e-05      4.0165062e-05      4.0165062e-05
     2.4000000e+03      1.0000000e-16      5.4569806e-06      5.4569806e-06      5.4569806e-06      5.4569806e-06
     2.4000000e+03      1.5000000e-16      3.0650473e-07      3.0650473e-07      3.0650473e-07      3.0650473e-07
     2.4000000e+03      2.2000000e-16      7.6949379e-09      7.6949379e-09      7.6949379e-09      7.6949379e-09
     2.4000000e+03      3.2000000e-16      6.1530975e-11      6.1530975e-11      6.1530975e-11      6.1530975e-11
     2.4000000e+03      4.6000000e-16      1.1910757e-13      1.1910757e-13      1.1910757e-13      1.1910757e-13
     2.4000000e+03      6.8000000e-16      1.2861242e-17      1.2861242e-17      1.2861242e-17      1.2861242e-17
     2.4000000e+03      1.0000000e-15      4.7943545e-23      4.7943545e-23      4.7943545e-23      4.7943545e-23
     2.4000000e+03      1.5000000e-15      3.7479692e-31      3.7479692e-31      3.7479692e-31      3.7479692e-31
     2.4000000e+03      2.2000000e-15      2.7809795e-42      2.7809795e-42      2.7809795e-42      2.7809795e-42
     2.4000000e+03      3.2000000e-15      4.0576506e-58      4.0576506e-58      4.0576506e-58      4.0576506e-58
     2.4000000e+03      5.6000000e-15      4.1937053e-96      4.1937053e-96      4.1937053e-96      4.1937053e-96
     2.4000000e+03      1.0000000e-14      9.6488491e-166      9.6488491e-166      9.6488491e-166      9.6488491e-166
     2.4000000e+03      1.8000000e-14      2.3427982e-292      2.3427982e-292      2.3427982e-292      2.3427982e-292
     2.4000000e+03      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.4000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.4000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
